Black Body Radiation Experiment Fri, Nov 29, 2024 1:08 PM
Sensor Position (Degrees)	Light Intensity (Volts)
21.88832	1.60600
22.04061	1.72414
22.15228	1.82812
22.44670	1.98683
22.61929	2.02835
22.76142	2.02916
23.01523	1.98007
23.12690	1.91584
23.16751	1.89283
23.34010	1.76889
23.47208	1.66764
23.54315	1.60664
23.74619	1.41800
23.88832	1.26525
23.93909	1.20634
24.15228	1.00208
24.35533	0.86575
24.45685	0.82020
24.74112	0.65538
24.93401	0.55301
25.01523	0.52049
25.28934	0.39173
25.49239	0.32058
25.59391	0.28565
25.91878	0.22111
26.12183	0.17862
26.22335	0.16848
26.47716	0.12196
26.64975	0.10683
26.75127	0.10152
27.01523	0.08075
27.20812	0.06933
27.28934	0.06756
27.56345	0.05468
27.75635	0.04856
27.84772	0.04679
28.14213	0.04325
28.33503	0.04325
28.43655	0.03617
28.71066	0.03569
28.96447	0.03810
29.10660	0.03617
29.49239	0.03907
29.69543	0.02893
29.81726	0.03086
30.13198	0.03375
30.34518	0.03214
30.46701	0.03086
30.82234	0.02796
31.05584	0.03086
31.19797	0.03472
31.47208	0.03601
31.68528	0.03424
31.80711	0.02860
32.13198	0.03118
32.32487	0.03134
32.39594	0.02651
32.57868	0.02667
32.72081	0.02909
32.82234	0.02377
33.03553	0.02442
33.15736	0.03021
33.19797	0.02313
33.34010	0.02555
33.42132	0.02088
33.48223	0.03070
33.66497	0.02732
33.78680	0.02635
33.84772	0.02828
34.01015	0.02844
34.11168	0.02571
34.17259	0.02732
34.35533	0.02989
34.49746	0.02490
34.56853	0.02909
34.78173	0.02812
34.91371	0.02442
34.98477	0.03118
35.18782	0.02667
35.31980	0.02651
35.39086	0.02426
35.61421	0.02619
35.76650	0.02329
35.86802	0.02377
36.15228	0.02506
36.33503	0.02941
36.45685	0.02715
36.75127	0.02474
36.93401	0.03166
37.01523	0.02715
37.22843	0.02860
37.37056	0.03295
37.44162	0.03037
37.63452	0.02941
37.82741	0.02635
37.93909	0.03037
38.22335	0.02812
38.45685	0.02683
38.59898	0.03182
38.99492	0.02088
39.23858	0.02796
39.38071	0.02506
39.75635	0.02860
40.04061	0.03102
40.19289	0.03279
40.47716	0.02490
40.67005	0.02007
40.75127	0.03231
41.01523	0.02651
41.21827	0.02104
41.30964	0.02651
41.52284	0.02683
41.84772	0.02458
42.07107	0.02474
42.16244	0.02571
42.44670	0.03263
42.60914	0.02538
42.70051	0.02458
42.95431	0.03070
43.15736	0.02233
43.24873	0.03166
43.54315	0.02281
43.77665	0.02941
43.88832	0.02667
44.21320	0.03037
44.45685	0.02973
44.56853	0.02635
44.89340	0.02828
45.11675	0.02522
45.21827	0.02715
45.54315	0.02844
45.77665	0.02458
45.88832	0.02538
46.23350	0.02136
46.46701	0.02522
46.57868	0.02587
46.87310	0.02941
47.06599	0.02635
47.17766	0.02329
47.45178	0.03070
47.65482	0.02909
47.74619	0.02715
48.05076	0.02667
48.27411	0.02715
48.35533	0.03424
48.60914	0.02651
48.81218	0.02104
48.90355	0.03005
49.18782	0.02490
49.39086	0.03392
49.51269	0.02522
49.81726	0.02764
50.06091	0.02233
50.18274	0.02715
50.53807	0.02603
50.79188	0.02941
50.91371	0.02844
51.23858	0.03102
51.47208	0.02764
51.57360	0.02619
51.85787	0.02394
52.05076	0.02957
52.14213	0.02780
52.41624	0.03070
52.60914	0.02522
52.69036	0.02683
52.91371	0.02844
53.07614	0.02329
53.16751	0.03617
53.38071	0.02780
53.53299	0.02603
53.60406	0.02522
53.81726	0.02828
53.96954	0.02941
54.04061	0.02474
54.34518	0.02426
54.53807	0.02828
54.64975	0.02973
54.96447	0.03375
55.19797	0.03037
55.31980	0.02715
55.68528	0.02410
55.89848	0.02683
56.03046	0.02860
56.36548	0.03295
56.58883	0.02667
56.69036	0.02571
56.99492	0.02812
57.18782	0.02426
57.26904	0.02812
57.51269	0.03198
57.66497	0.03166
57.73604	0.02587
57.95939	0.02732
58.09137	0.02474
58.17259	0.02619
58.40609	0.03005
58.55838	0.02522
58.64975	0.03424
58.88325	0.02732
59.03553	0.03150
59.10660	0.03102
59.36041	0.02635
59.55330	0.02876
59.66497	0.02973
59.97970	0.02635
60.21320	0.02361
60.34518	0.03279
60.75127	0.02603
61.02538	0.03005
61.18782	0.02989
61.63452	0.02555
61.91878	0.03102
62.06091	0.02796
62.41624	0.02651
62.61929	0.02860
62.74112	0.02474
63.07614	0.03343
63.32995	0.02699
63.45178	0.03247
63.81726	0.02941
64.09137	0.03198
64.25381	0.02941
64.69036	0.03021
64.98477	0.03359
65.13706	0.03005
65.59391	0.02699
65.86802	0.02619
66.00000	0.02683
66.33503	0.02941
66.48731	0.03150
66.57868	0.02506
66.78173	0.02474
66.93401	0.03021
67.02538	0.02265
67.29949	0.02748
67.50254	0.02587
67.62437	0.02715
68.00000	0.02699
68.27411	0.02587
68.42640	0.02571
68.94416	0.02925
69.32995	0.03134
69.55330	0.02394
70.25381	0.02555
70.81218	0.02619
71.07614	0.02442
71.82741	0.02571
72.30457	0.03214
72.62944	0.02796
73.48223	0.02844
74.03046	0.03311
74.30457	0.03166
75.17766	0.03343
75.68528	0.03569
76.00000	0.03247
76.79188	0.03665
77.25888	0.04245
77.53299	0.05919
78.24365	0.11037
78.70051	0.13999
78.94416	0.14304
79.56345	0.12759
79.94924	0.11810
80.20305	0.09975
80.63959	0.07673
80.92386	0.07238
81.05584	0.06257
81.46193	0.05693
81.75635	0.05001
81.87817	0.05098
82.20305	0.04663
82.42640	0.04373
82.54822	0.04454
82.93401	0.04470
83.22843	0.03955
83.40102	0.04357
83.83756	0.03552
84.14213	0.04277
84.30457	0.04051
84.75127	0.03810
85.05584	0.04116
85.21827	0.03520
85.63452	0.03665
85.94924	0.04148
86.10152	0.03263
86.53807	0.03247
86.83249	0.03842
87.02538	0.03488
87.48223	0.03569
87.78680	0.03746
87.97970	0.03118
88.43655	0.03681
88.79188	0.03408
88.97462	0.03810
89.56345	0.03472
89.96954	0.03424
90.19289	0.03633
