Black Body Radiation Experiment Fri, Nov 29, 2024 1:12 PM
Sensor Position (Degrees)	Light Intensity (Volts)
46.85279	-0.02644
47.14721	-0.02854
47.36041	-0.02403
47.46193	-0.03015
47.80711	-0.03063
48.02030	-0.03127
48.12183	-0.02644
48.39594	-0.03047
48.61929	-0.02548
48.72081	-0.02838
49.00508	-0.02902
49.20812	-0.03031
49.28934	-0.03465
49.52284	-0.03256
49.67513	-0.02451
49.73604	-0.02596
49.90863	-0.02258
50.01015	-0.02596
50.05076	-0.02725
50.16244	-0.02709
50.25381	-0.02950
50.30457	-0.02516
50.45685	-0.03385
50.57868	-0.02644
50.62944	-0.02805
50.78173	-0.02934
50.89340	-0.02822
50.94416	-0.03063
51.10660	-0.02500
51.25888	-0.02628
51.32995	-0.02693
51.53299	-0.03031
51.67513	-0.02757
51.74619	-0.03047
51.96954	-0.02918
52.10152	-0.02966
52.17259	-0.02467
52.36548	-0.02854
52.48731	-0.02822
52.55838	-0.02934
52.71066	-0.02709
52.81218	-0.02982
52.85279	-0.02500
52.98477	-0.02918
53.06599	-0.02467
53.10660	-0.03240
53.22843	-0.02693
53.30964	-0.02805
53.34010	-0.02661
53.47208	-0.02902
53.60406	-0.02451
53.67513	-0.02548
53.92893	-0.02709
54.09137	-0.02789
54.16244	-0.02741
54.35533	-0.02500
54.50761	-0.02757
54.58883	-0.02838
54.81218	-0.03015
54.97462	-0.03095
55.05584	-0.02709
55.26904	-0.02838
55.42132	-0.02757
55.50254	-0.02950
55.75635	-0.02596
55.92893	-0.02644
56.00000	-0.02677
56.25381	-0.02741
56.41624	-0.02805
56.49746	-0.03127
56.78173	-0.02709
56.92386	-0.02902
56.98477	-0.02789
57.15736	-0.02596
57.30964	-0.03079
57.37056	-0.02805
57.58376	-0.02902
57.73604	-0.02709
57.79695	-0.02982
57.98985	-0.02371
58.14213	-0.02757
58.21320	-0.02661
58.42640	-0.02661
58.57868	-0.02789
58.65990	-0.02741
58.88325	-0.03256
59.04569	-0.02500
59.13706	-0.02661
59.46193	-0.02516
59.67513	-0.03240
59.79695	-0.02532
60.16244	-0.02548
60.34518	-0.02661
60.44670	-0.02838
60.70051	-0.02677
60.89340	-0.02902
60.99492	-0.02902
61.25888	-0.02886
61.42132	-0.02838
61.53299	-0.02387
61.86802	-0.02870
62.08122	-0.03192
62.19289	-0.02741
62.55838	-0.02661
62.79188	-0.02950
62.90355	-0.02870
63.24873	-0.02162
63.52284	-0.03176
63.66497	-0.02290
64.07107	-0.02548
64.25381	-0.03079
64.32487	-0.03240
64.53807	-0.02886
64.72081	-0.02982
64.84264	-0.02371
65.16751	-0.02725
65.40102	-0.02838
65.51269	-0.02789
65.93909	-0.02612
66.17259	-0.03047
66.29442	-0.02403
66.61929	-0.02483
66.83249	-0.02644
66.94416	-0.02580
67.30964	-0.02242
67.54315	-0.02870
67.69543	-0.02290
68.14213	-0.02548
68.46701	-0.02838
68.67005	-0.02387
69.22843	-0.02451
69.61421	-0.03015
69.82741	-0.02435
70.37563	-0.02677
70.71066	-0.02805
70.89340	-0.02274
71.37056	-0.02628
71.66497	-0.02741
71.80711	-0.02677
72.11168	-0.02628
72.29442	-0.02467
72.37563	-0.02612
72.62944	-0.02612
72.75127	-0.02371
72.82234	-0.02451
73.04569	-0.02129
73.21827	-0.02741
73.31980	-0.02129
73.58376	-0.02451
73.79695	-0.02483
73.93909	-0.02403
74.43655	-0.02838
74.76142	-0.02178
74.91371	-0.02210
75.37056	-0.02129
75.69543	-0.02661
75.88832	-0.01759
76.32487	-0.02435
76.58883	-0.02129
76.74112	-0.02001
77.15736	-0.02258
77.43147	-0.01437
77.58376	-0.01341
77.98985	0.01573
78.26396	0.07238
78.43655	0.11826
78.91371	0.22755
79.22843	0.24429
79.39086	0.23447
79.78680	0.19729
80.06091	0.16156
80.19289	0.14707
80.55838	0.10329
80.77157	0.07480
80.87310	0.06772
81.14721	0.04228
81.32995	0.02538
81.42132	0.01750
81.71574	0.00913
81.92893	0.00124
82.04061	-0.00262
82.35533	-0.00890
82.57868	-0.01308
82.71066	-0.00954
83.04569	-0.01083
83.22843	-0.01212
83.30964	-0.01824
83.55330	-0.01807
83.71574	-0.01502
83.79695	-0.01598
84.03046	-0.01566
84.17259	-0.01534
84.26396	-0.01759
84.50761	-0.01582
84.68020	-0.02097
84.78173	-0.02306
85.08629	-0.01985
85.32995	-0.02001
85.48223	-0.01550
85.95939	-0.01936
86.30457	-0.02178
86.49746	-0.02403
86.98477	-0.02242
87.26904	-0.01968
87.43147	-0.02323
87.82741	-0.02371
88.04061	-0.02113
88.14213	-0.01679
88.42640	-0.01888
