Black Body Radiation Experiment Fri, Nov 29, 2024 1:13 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.01015	-0.03884
0.01015	-0.04029
0.01015	-0.04238
0.01015	-0.04190
0.01015	-0.03530
0.01015	-0.03546
0.01015	-0.03803
0.01015	-0.03980
0.01015	-0.04093
0.01015	-0.04109
0.01015	-0.03836
0.01015	-0.03964
0.01015	-0.03996
0.01015	-0.03675
0.02030	-0.04029
0.02030	-0.03819
0.02030	-0.04109
0.02030	-0.03530
0.02030	-0.03626
0.03046	-0.04125
0.03046	-0.03980
0.03046	-0.04190
0.04061	-0.03626
0.05076	-0.03675
0.07107	-0.03932
0.08122	-0.03675
0.19289	-0.03996
0.42640	-0.04125
0.62944	-0.03546
1.22843	-0.03803
1.70558	-0.03755
1.92893	-0.03530
2.20305	-0.03642
2.26396	-0.03433
2.29442	-0.04141
2.38579	-0.03594
2.39594	-0.03578
2.39594	-0.04174
2.39594	-0.03852
2.39594	-0.04447
2.41624	-0.03996
2.44670	-0.03964
2.48731	-0.04174
2.52792	-0.03272
2.64975	-0.03787
2.76142	-0.03530
2.88325	-0.03916
3.02538	-0.03514
3.09645	-0.03803
3.11675	-0.03884
3.24873	-0.03626
3.34010	-0.03594
3.38071	-0.04463
3.49239	-0.03803
3.58376	-0.04270
3.63452	-0.04512
3.79695	-0.03916
3.89848	-0.03658
3.94924	-0.04013
4.08122	-0.03498
4.17259	-0.03819
4.22335	-0.03836
4.30457	-0.04029
4.34518	-0.04029
4.34518	-0.03369
4.36548	-0.04335
4.36548	-0.03578
4.37563	-0.04141
4.40609	-0.03465
4.44670	-0.04270
4.47716	-0.03578
4.57868	-0.03691
4.64975	-0.03868
4.68020	-0.03320
4.81218	-0.03819
4.91371	-0.03546
4.96447	-0.03964
5.08629	-0.03481
5.14721	-0.03691
5.16751	-0.03868
5.22843	-0.03610
5.25888	-0.03642
5.27919	-0.03691
5.36041	-0.03996
5.46193	-0.03884
5.51269	-0.04013
5.69543	-0.03787
5.81726	-0.03755
5.90863	-0.03723
6.20305	-0.03691
6.45685	-0.03803
6.61929	-0.03868
7.11675	-0.03514
7.42132	-0.03449
7.56345	-0.03320
7.96954	-0.03675
8.24365	-0.03626
8.37563	-0.03626
8.73096	-0.03449
8.88325	-0.03771
8.97462	-0.03272
9.27919	-0.03465
9.49239	-0.04029
9.60406	-0.03127
9.89848	-0.03208
10.09137	-0.03803
10.28426	-0.03465
10.54822	-0.04190
10.73096	-0.03884
10.81218	-0.03433
11.06599	-0.03530
11.25888	-0.03240
11.35025	-0.03626
11.60406	-0.03369
11.79695	-0.03288
11.86802	-0.03610
12.08122	-0.03288
12.26396	-0.03932
12.33503	-0.03320
12.58883	-0.03514
12.74112	-0.03256
12.81218	-0.02870
13.03553	-0.03675
13.20812	-0.03369
13.36041	-0.02934
13.63452	-0.03288
13.84772	-0.02757
13.92893	-0.03127
14.34518	-0.02644
14.53807	-0.02725
14.60914	-0.02467
15.02538	-0.02822
15.19797	-0.02451
15.31980	-0.02323
15.53299	-0.02194
15.69543	-0.02500
15.84772	-0.02001
16.20305	-0.01373
16.38579	-0.01019
16.53807	-0.00745
16.93401	0.00076
17.20812	0.00897
17.42132	0.01460
17.78680	0.03649
17.96954	0.04776
18.13198	0.06273
18.44670	0.10136
18.58883	0.12196
18.73096	0.14964
19.11675	0.22336
19.30964	0.28034
19.49239	0.34666
19.85787	0.52065
20.07107	0.65731
20.26396	0.81601
20.60914	1.14147
20.83249	1.36536
21.01523	1.62467
21.37056	2.16823
21.55330	2.43977
21.73604	2.72161
22.10152	3.11709
22.29442	3.27162
22.44670	3.35081
22.63959	3.39540
22.75127	3.38091
22.90355	3.31427
23.16751	3.13319
23.37056	2.93569
23.44162	2.83589
23.67513	2.49868
23.81726	2.23229
23.89848	2.14489
24.13198	1.77597
24.31472	1.54113
24.37563	1.43924
24.57868	1.13777
24.74112	0.94446
24.79188	0.87573
24.98477	0.65071
25.13706	0.53417
25.20812	0.48025
25.39086	0.35760
25.52284	0.28356
25.56345	0.25523
25.66497	0.17990
25.68528	0.14546
25.70558	0.12936
25.76650	0.09122
25.83756	0.07061
25.86802	0.06739
25.97970	0.03939
26.06091	0.02893
26.11168	0.02619
26.25381	0.01637
26.33503	0.00800
26.38579	0.00687
26.52792	-0.00407
26.62944	-0.00954
26.67005	-0.01212
26.81218	-0.00922
26.91371	-0.01550
26.94416	-0.01067
27.04569	-0.01888
27.13706	-0.01630
27.17766	-0.01840
27.28934	-0.02226
27.35025	-0.02419
27.38071	-0.02049
27.45178	-0.02242
27.51269	-0.02017
27.54315	-0.02194
27.67513	-0.02435
27.82741	-0.01936
27.89848	-0.03047
28.14213	-0.02451
28.30457	-0.02371
28.36548	-0.02516
28.58883	-0.01952
28.73096	-0.02789
28.80203	-0.02290
28.99492	-0.02532
29.10660	-0.02323
29.14721	-0.02644
29.27919	-0.03256
29.39086	-0.02516
29.43147	-0.02918
29.59391	-0.03337
29.68528	-0.02725
29.72589	-0.02886
29.88832	-0.02628
29.98985	-0.02805
30.02030	-0.03031
30.11168	-0.03047
30.15228	-0.02693
30.16244	-0.02741
30.22335	-0.03127
30.27411	-0.02661
30.29442	-0.03143
30.37563	-0.02677
30.46701	-0.02709
30.52792	-0.02870
30.73096	-0.03208
30.86294	-0.03288
30.93401	-0.02693
31.14721	-0.03095
31.31980	-0.03047
31.41117	-0.03208
31.67513	-0.02693
31.85787	-0.03127
31.93909	-0.03111
32.17259	-0.02870
32.32487	-0.03288
32.41624	-0.03192
32.60914	-0.03433
32.74112	-0.03256
32.94416	-0.03176
33.06599	-0.02677
33.23858	-0.02870
33.41117	-0.03642
33.75635	-0.03401
33.98985	-0.03498
34.36548	-0.03449
34.64975	-0.03111
35.06599	-0.03498
35.29949	-0.03514
35.40102	-0.03320
35.66497	-0.03111
35.79695	-0.03481
35.85787	-0.03433
36.07107	-0.03047
36.19289	-0.03192
36.23350	-0.03143
36.39594	-0.03369
36.50761	-0.03256
36.54822	-0.03417
36.67005	-0.02966
36.72081	-0.03337
36.75127	-0.03111
36.84264	-0.03610
36.90355	-0.03272
36.94416	-0.03755
37.15736	-0.03707
37.30964	-0.03208
37.39086	-0.03675
37.68528	-0.03369
37.93909	-0.03433
38.09137	-0.03288
38.45685	-0.03498
38.70051	-0.03176
38.80203	-0.03337
39.10660	-0.03562
39.30964	-0.03143
39.42132	-0.03224
39.68528	-0.03417
39.82741	-0.03868
39.88832	-0.03498
40.02030	-0.03143
40.09137	-0.03369
40.12183	-0.03723
40.19289	-0.03385
40.26396	-0.03369
40.29442	-0.03562
40.43655	-0.03449
40.54822	-0.03385
40.59898	-0.02886
40.77157	-0.03272
40.89340	-0.02902
40.94416	-0.03240
41.09645	-0.02950
41.21827	-0.03095
41.26904	-0.03562
41.42132	-0.03417
41.53299	-0.03562
41.57360	-0.03160
41.68528	-0.02982
41.77665	-0.03385
41.81726	-0.02870
41.93909	-0.03353
41.98985	-0.03160
42.00000	-0.03578
42.08122	-0.03369
42.15228	-0.03610
42.18274	-0.03288
42.30457	-0.04109
42.40609	-0.03224
42.44670	-0.03353
42.58883	-0.02966
42.67005	-0.02838
42.72081	-0.03272
42.86294	-0.03594
43.03553	-0.03610
43.09645	-0.03353
43.34010	-0.03176
43.49239	-0.03433
43.55330	-0.03481
43.73604	-0.03626
43.87817	-0.03143
43.95939	-0.03160
44.21320	-0.03465
44.43655	-0.03642
44.52792	-0.03240
44.80203	-0.03723
44.99492	-0.03320
45.07614	-0.03304
45.32995	-0.03337
45.49239	-0.03449
45.55330	-0.03594
45.76650	-0.03465
45.89848	-0.03691
45.95939	-0.03449
46.18274	-0.03176
46.36548	-0.03160
46.42640	-0.03691
46.70051	-0.03610
46.91371	-0.03578
46.98477	-0.03240
47.23858	-0.03224
47.44162	-0.03127
47.50254	-0.03819
47.72589	-0.03304
47.88832	-0.03836
47.95939	-0.03143
48.21320	-0.03240
48.40609	-0.03369
48.48731	-0.03465
48.79188	-0.03320
49.00508	-0.03562
49.06599	-0.03498
49.27919	-0.03079
49.42132	-0.03127
49.49239	-0.03546
49.66497	-0.03610
49.80711	-0.03530
49.87817	-0.03417
50.10152	-0.03127
50.27411	-0.03642
50.33503	-0.03079
50.53807	-0.03385
50.65990	-0.03111
50.71066	-0.03256
50.82234	-0.03707
50.93401	-0.03369
50.98477	-0.03240
51.24873	-0.03224
51.47208	-0.03224
51.56345	-0.03127
51.82741	-0.03433
52.01015	-0.03562
52.10152	-0.03192
52.35533	-0.03320
52.53807	-0.02934
52.60914	-0.03626
52.83249	-0.03707
53.00508	-0.03063
53.07614	-0.03626
53.31980	-0.03449
53.48223	-0.03771
53.56345	-0.02999
53.75635	-0.03095
53.86802	-0.03610
53.91878	-0.03449
54.09137	-0.03932
54.23350	-0.03256
54.30457	-0.03240
54.51777	-0.03208
54.67005	-0.03948
54.86294	-0.03803
55.03553	-0.03320
55.27919	-0.03256
55.45178	-0.03095
55.52284	-0.03642
55.77665	-0.03160
55.94924	-0.03691
56.03046	-0.03015
56.27411	-0.03031
56.43655	-0.02999
56.50761	-0.03369
56.72081	-0.03320
56.89340	-0.03111
56.96447	-0.03514
57.16751	-0.03562
57.28934	-0.03337
57.35025	-0.03433
57.60406	-0.03320
57.82741	-0.03594
57.92893	-0.03111
58.25381	-0.03401
58.48731	-0.03626
58.61929	-0.03594
58.95431	-0.03143
59.18782	-0.03127
59.32995	-0.02902
59.69543	-0.03819
59.93909	-0.02999
60.07107	-0.03465
60.41624	-0.03224
60.58883	-0.03095
60.64975	-0.03578
60.81218	-0.03385
60.90355	-0.03433
60.93401	-0.03401
61.02538	-0.03498
61.09645	-0.03546
61.14721	-0.03176
61.27919	-0.03481
61.35025	-0.03401
61.38071	-0.03626
61.45178	-0.03594
61.49239	-0.03111
61.50254	-0.03658
61.53299	-0.03417
61.54315	-0.03111
61.54315	-0.03498
61.57360	-0.03449
61.61421	-0.03063
61.69543	-0.03707
61.77665	-0.03433
61.80711	-0.03256
61.95939	-0.03530
62.10152	-0.03884
62.18274	-0.03658
62.44670	-0.03449
62.62944	-0.03353
62.73096	-0.02918
63.07614	-0.03079
63.32995	-0.03498
63.47208	-0.03626
63.85787	-0.02918
64.18274	-0.03755
64.31472	-0.03369
64.82234	-0.02999
65.16751	-0.03562
65.35025	-0.03562
65.84772	-0.03063
66.08122	-0.03015
66.21320	-0.03401
66.64975	-0.03481
66.91371	-0.03256
67.03553	-0.02982
67.39086	-0.03465
67.61421	-0.03079
67.71574	-0.03417
68.04061	-0.03417
68.26396	-0.03079
68.38579	-0.03739
68.74112	-0.03530
68.98477	-0.02982
69.13706	-0.03465
69.62437	-0.03369
70.09137	-0.03047
70.32487	-0.03256
70.96447	-0.03015
71.32995	-0.03288
71.58376	-0.02870
72.26396	-0.03224
72.75127	-0.03562
73.01523	-0.02934
73.83756	-0.03272
74.39594	-0.03417
74.62944	-0.03111
75.21827	-0.02934
75.56345	-0.02918
75.73604	-0.03224
76.16244	-0.03160
76.40609	-0.02870
76.52792	-0.02677
76.88325	-0.02741
77.11675	-0.02902
77.26904	-0.02323
77.65482	-0.00359
77.90863	0.03488
78.06091	0.05693
78.43655	0.18522
78.69036	0.23447
78.82234	0.25539
79.14721	0.24348
79.32995	0.22481
79.43147	0.21403
79.69543	0.17894
79.87817	0.14739
79.94924	0.13001
80.25381	0.09154
80.47716	0.06916
80.60914	0.06434
80.97462	0.04116
81.19797	0.01685
81.29949	0.01396
81.62437	0.00333
81.84772	-0.00777
81.96954	-0.00874
82.31472	-0.01453
82.59898	-0.01840
82.73096	-0.01904
83.18782	-0.01807
83.50254	-0.02612
83.66497	-0.02274
84.16244	-0.02532
84.50761	-0.02741
84.67005	-0.02709
85.16751	-0.02371
85.48223	-0.02564
85.62437	-0.02934
86.07107	-0.02757
86.36548	-0.03143
86.50761	-0.02580
86.91371	-0.02661
87.13706	-0.02757
87.24873	-0.02612
87.51269	-0.02918
87.68528	-0.03079
87.76650	-0.02950
87.98985	-0.02838
88.15228	-0.03047
88.22335	-0.03143
88.46701	-0.02757
88.65990	-0.02950
88.75127	-0.02870
89.02538	-0.03015
89.24873	-0.03691
89.34010	-0.03320
89.65482	-0.03063
89.87817	-0.03176
89.97970	-0.03401
90.32487	-0.03304
