Black Body Radiation Experiment Fri, Nov 29, 2024 1:50 PM
Sensor Position (Degrees)	Light Intensity (Volts)
60.68020	-0.01968
60.85279	-0.01904
61.30964	-0.01743
61.64467	-0.02033
61.80711	-0.01856
62.31472	-0.01647
62.68020	-0.01679
62.85279	-0.01759
63.37056	-0.02339
63.71574	-0.02226
63.88832	-0.01759
64.33503	-0.01936
64.65990	-0.01791
64.81218	-0.01872
65.26904	-0.01566
65.52284	-0.01711
65.67513	-0.01985
66.11168	-0.02242
66.40609	-0.01888
66.55838	-0.01711
67.01523	-0.01663
67.30964	-0.02001
67.45178	-0.01534
67.87817	-0.01872
68.19289	-0.01711
68.38579	-0.01968
68.89340	-0.01598
69.24873	-0.01888
69.47208	-0.01630
69.85787	-0.02210
70.09137	-0.01582
70.82234	-0.01518
71.27919	-0.01872
71.54315	-0.01421
72.31472	-0.01453
72.87310	-0.01502
73.18782	-0.01260
73.96954	-0.01405
74.56853	-0.01791
74.86294	-0.01051
75.71574	-0.01131
76.22335	-0.01856
76.52792	-0.01486
77.46193	0.01524
78.17259	0.21354
78.58883	0.36372
79.67513	0.37386
80.36548	0.27970
80.77157	0.23785
81.60406	0.15286
82.14213	0.11295
82.36548	0.09379
83.11675	0.05935
83.58376	0.04019
83.85787	0.03536
84.50761	0.02297
84.92386	0.01557
85.16751	0.01074
85.88832	0.00237
86.38579	0.00349
86.61929	-0.00133
87.40102	-0.00713
87.95939	-0.00713
88.23350	-0.01148
89.09645	-0.00890
89.69543	-0.00793
89.95939	-0.00987
90.78173	-0.01148
