Black Body Radiation Experiment Mon, Nov 25, 2024 4:33 PM
Sensor Position (Degrees)	Light Intensity (Volts)
28.77157	-0.00616
28.84264	-0.00906
28.88325	-0.00987
29.00508	-0.00890
29.07614	-0.00842
29.11675	-0.00761
29.20812	-0.01099
29.26904	-0.00874
29.30964	-0.00777
29.41117	-0.01019
29.48223	-0.00922
29.51269	-0.00793
29.60406	-0.00858
29.66497	-0.00632
29.69543	-0.00632
29.78680	-0.00681
29.82741	-0.00777
29.84772	-0.01083
29.91878	-0.01131
29.97970	-0.00745
30.00000	-0.00745
30.07107	-0.01003
30.12183	-0.00632
30.15228	-0.00970
30.25381	-0.01212
30.31472	-0.00745
30.34518	-0.00810
30.45685	-0.00745
30.51777	-0.01067
30.54822	-0.00697
30.62944	-0.01164
30.69036	-0.01196
30.71066	-0.00552
30.79188	-0.01148
30.84264	-0.00842
30.86294	-0.01083
30.94416	-0.00729
30.99492	-0.00922
31.01523	-0.00987
31.07614	-0.00713
31.11675	-0.00906
31.12690	-0.00970
31.18782	-0.01083
31.22843	-0.01067
31.24873	-0.00665
31.29949	-0.00568
31.34010	-0.00793
31.37056	-0.00890
31.44162	-0.01373
31.49239	-0.00987
31.51269	-0.00874
31.59391	-0.00793
31.63452	-0.00938
31.66497	-0.01212
31.75635	-0.01035
31.81726	-0.00938
31.84772	-0.00616
31.93909	-0.00970
32.03046	-0.01292
32.08122	-0.00810
32.22335	-0.00987
32.32487	-0.00954
32.38579	-0.00793
32.52792	-0.00874
32.62944	-0.00777
32.67005	-0.01067
32.82234	-0.00858
32.91371	-0.01115
32.95431	-0.00858
33.08629	-0.01051
33.17766	-0.01115
33.21827	-0.01276
33.34010	-0.00745
33.43147	-0.01019
33.47208	-0.00632
33.64467	-0.00552
33.74619	-0.00987
33.81726	-0.00970
33.97970	-0.01019
34.08122	-0.01228
34.13198	-0.00745
34.31472	-0.01308
34.41624	-0.00552
34.47716	-0.00938
34.68020	-0.00745
34.83249	-0.01196
34.90355	-0.01164
35.15736	-0.01164
35.31980	-0.00987
35.40102	-0.00858
35.64467	-0.00761
35.77665	-0.00954
35.83756	-0.00777
36.00000	-0.00810
36.09137	-0.01115
36.13198	-0.00777
36.26396	-0.01115
36.33503	-0.00745
36.36548	-0.01083
36.44670	-0.00761
36.48731	-0.01083
36.50761	-0.00938
36.54822	-0.00922
36.56853	-0.00842
36.57868	-0.00777
36.62944	-0.00826
36.73096	-0.01260
36.77157	-0.00665
36.88325	-0.00826
36.99492	-0.00826
37.04569	-0.00793
37.20812	-0.00954
37.32995	-0.01212
37.40102	-0.00890
37.59391	-0.00745
37.71574	-0.01035
37.78680	-0.01131
37.98985	-0.01067
38.14213	-0.00954
38.20305	-0.01099
38.38579	-0.00954
38.54822	-0.00987
38.61929	-0.01035
38.84264	-0.01405
38.98477	-0.01051
39.06599	-0.01115
39.27919	-0.00568
39.41117	-0.00745
39.49239	-0.00842
39.72589	-0.01035
39.89848	-0.01019
39.97970	-0.00745
40.16244	-0.00713
40.30457	-0.01308
40.36548	-0.00536
40.57868	-0.01244
40.71066	-0.01115
40.78173	-0.01115
40.97462	-0.01067
41.08629	-0.00938
41.11675	-0.00826
41.29949	-0.00729
41.42132	-0.01003
41.48223	-0.01180
41.63452	-0.01421
41.76650	-0.01019
41.80711	-0.00665
41.93909	-0.01244
42.05076	-0.01325
42.09137	-0.00970
42.25381	-0.01325
42.36548	-0.00536
42.40609	-0.01228
42.56853	-0.00600
42.72081	-0.01292
42.77157	-0.01115
42.94416	-0.00858
43.07614	-0.01260
43.13706	-0.00874
43.29949	-0.00793
43.42132	-0.01389
43.47208	-0.00858
43.62437	-0.01099
43.75635	-0.00858
43.80711	-0.00616
43.92893	-0.00810
44.04061	-0.00826
44.08122	-0.00713
44.27411	-0.00858
44.40609	-0.00665
44.44670	-0.00842
44.63959	-0.00826
44.77157	-0.01099
44.82234	-0.00552
44.97462	-0.00681
45.11675	-0.00890
45.15736	-0.01164
45.30964	-0.00745
45.41117	-0.01148
45.45178	-0.00842
45.58376	-0.01260
45.67513	-0.01228
45.71574	-0.00455
45.82741	-0.01148
45.91878	-0.01148
45.94924	-0.01115
46.06091	-0.00568
46.15228	-0.00858
46.20305	-0.00697
46.33503	-0.00826
46.41624	-0.00922
46.45685	-0.01148
46.58883	-0.01308
46.68020	-0.00665
46.72081	-0.01276
46.86294	-0.00552
46.97462	-0.00681
47.00508	-0.01019
47.16751	-0.00970
47.28934	-0.01083
47.34010	-0.01276
47.51269	-0.00858
47.64467	-0.01341
47.69543	-0.00858
47.90863	-0.01244
48.04061	-0.00922
48.11168	-0.00681
48.30457	-0.00906
48.46701	-0.00697
48.51777	-0.00697
48.75127	-0.01051
48.88325	-0.00906
48.94416	-0.00826
49.15736	-0.00906
49.32995	-0.01035
49.39086	-0.00954
49.61421	-0.01260
49.79695	-0.00826
49.86802	-0.01212
50.09137	-0.00922
50.27411	-0.00568
50.34518	-0.00890
50.58883	-0.00761
50.77157	-0.00890
50.85279	-0.00842
51.01523	-0.01180
51.17766	-0.00842
51.23858	-0.01019
51.43147	-0.00761
51.57360	-0.00745
51.65482	-0.00713
51.86802	-0.01019
52.04061	-0.00504
52.11168	-0.00681
52.35533	-0.01148
52.53807	-0.01019
52.60914	-0.01083
52.84264	-0.00697
53.00508	-0.01035
53.08629	-0.01228
53.34010	-0.01180
53.50254	-0.00681
53.57360	-0.00810
53.81726	-0.01405
53.97970	-0.01131
54.06091	-0.00584
54.28426	-0.00520
54.43655	-0.00761
54.49746	-0.00906
54.71066	-0.00810
54.86294	-0.00504
54.93401	-0.00987
55.11675	-0.00649
55.28934	-0.00906
55.37056	-0.01437
55.56345	-0.01003
55.71574	-0.01212
55.79695	-0.00777
56.00000	-0.01051
56.15228	-0.01131
56.21320	-0.00729
56.41624	-0.01212
56.56853	-0.01469
56.63959	-0.00665
56.87310	-0.00970
57.03553	-0.00858
57.10660	-0.00858
57.39086	-0.01083
57.51269	-0.00681
57.59391	-0.00858
57.85787	-0.01051
58.04061	-0.00970
58.12183	-0.00552
58.35533	-0.00697
58.50761	-0.00842
58.59898	-0.00649
58.81218	-0.01196
58.95431	-0.00826
59.02538	-0.00552
59.25888	-0.00649
59.41117	-0.01099
59.48223	-0.00488
59.70558	-0.01099
59.85787	-0.01164
59.93909	-0.00826
60.19289	-0.00681
60.36548	-0.01067
60.44670	-0.00922
