Black Body Radiation Experiment Mon, Nov 25, 2024 4:39 PM
Sensor Position (Degrees)	Light Intensity (Volts)
23.69543	0.14079
23.79695	0.12389
23.87817	0.11520
23.89848	0.10747
24.00000	0.09492
24.06091	0.08478
24.07107	0.08059
24.12183	0.07013
24.16244	0.06337
24.17259	0.05693
24.22335	0.05613
24.27411	0.04905
24.28426	0.04792
24.31472	0.04132
24.32487	0.03890
24.33503	0.03633
24.35533	0.03617
24.36548	0.03037
24.37563	0.02876
24.42640	0.02989
24.45685	0.02715
24.46701	0.02780
24.55838	0.02200
24.60914	0.01927
24.62944	0.02152
24.71066	0.01734
24.79188	0.01267
24.82234	0.01460
24.94416	0.00607
25.06599	0.00607
25.11675	0.00446
25.25888	-0.00069
25.31980	-0.00182
25.32995	-0.00230
25.40102	-0.00069
25.45178	-0.00085
25.45178	-0.00777
25.51269	-0.01003
25.57360	-0.00970
25.68528	-0.00632
25.76650	-0.00536
25.81726	-0.01131
25.94924	-0.00938
26.05076	-0.00761
26.10152	-0.00777
26.23350	-0.01019
26.34518	-0.01131
26.39594	-0.01357
26.54822	-0.01244
26.64975	-0.01228
26.70051	-0.00922
26.86294	-0.00826
26.97462	-0.00745
27.02538	-0.01196
27.18782	-0.01276
27.28934	-0.00954
27.34010	-0.01019
27.47208	-0.00987
27.59391	-0.01180
27.64467	-0.01164
27.77665	-0.00761
27.88832	-0.00954
27.95939	-0.01099
28.11168	-0.01308
28.22335	-0.00826
28.28426	-0.01276
28.45685	-0.01244
28.55838	-0.00810
28.61929	-0.01003
28.77157	-0.01695
28.86294	-0.01260
28.91371	-0.01196
29.02538	-0.00970
29.10660	-0.01212
29.13706	-0.01486
29.22843	-0.01067
29.26904	-0.01131
29.28934	-0.01228
29.37056	-0.01051
29.41117	-0.01148
29.43147	-0.01019
29.51269	-0.01292
29.56345	-0.01325
29.57360	-0.01244
29.60406	-0.01373
29.63452	-0.00842
29.63452	-0.00890
29.64467	-0.00713
29.64467	-0.00906
29.66497	-0.01260
29.67513	-0.01083
29.72589	-0.00874
29.75635	-0.01421
29.77665	-0.01164
29.86802	-0.01244
29.92893	-0.00890
29.95939	-0.00729
30.08122	-0.00810
30.16244	-0.00632
30.20305	-0.00922
30.33503	-0.00745
30.43655	-0.00729
30.47716	-0.01148
30.60914	-0.01083
30.72081	-0.01421
30.76142	-0.01003
30.90355	-0.00987
30.97462	-0.00954
31.00508	-0.01019
31.09645	-0.01357
31.15736	-0.00954
31.17766	-0.00922
31.21827	-0.01115
31.27919	-0.00858
31.29949	-0.01325
31.38071	-0.01019
31.45178	-0.00874
31.49239	-0.01421
31.60406	-0.01035
31.67513	-0.01325
31.70558	-0.01292
31.79695	-0.01083
31.85787	-0.01244
31.89848	-0.01405
31.96954	-0.01115
32.04061	-0.01486
32.08122	-0.00777
32.19289	-0.01115
32.27411	-0.01019
32.31472	-0.01003
32.45685	-0.01148
32.54822	-0.01164
32.58883	-0.01051
32.73096	-0.00858
32.82234	-0.01067
32.85279	-0.01164
33.00508	-0.01276
33.10660	-0.01035
33.14721	-0.01325
33.26904	-0.00938
33.36041	-0.01421
33.40102	-0.01164
33.54315	-0.00826
33.62437	-0.01196
33.67513	-0.00826
33.79695	-0.01180
33.86802	-0.01341
33.91878	-0.01566
34.08122	-0.00970
34.18274	-0.01019
34.25381	-0.01325
34.44670	-0.00826
34.55838	-0.01308
34.60914	-0.01019
34.74112	-0.01180
34.85279	-0.00810
34.93401	-0.01341
35.11675	-0.00938
35.24873	-0.01035
35.29949	-0.01502
35.44162	-0.01341
35.49239	-0.00842
35.51269	-0.00858
35.55330	-0.01180
35.55330	-0.00906
35.56345	-0.00922
35.58376	-0.01051
35.59391	-0.01067
35.61421	-0.01325
35.64467	-0.00890
35.67513	-0.00858
35.70558	-0.01099
35.77665	-0.01099
35.87817	-0.01035
35.92893	-0.00858
36.05076	-0.01035
36.16244	-0.01260
36.21320	-0.01180
36.38579	-0.01115
36.48731	-0.00970
36.54822	-0.00826
36.73096	-0.01180
36.86294	-0.01067
36.92386	-0.01196
37.12690	-0.01083
37.26904	-0.01051
37.36041	-0.01405
37.58376	-0.00874
37.72589	-0.01405
37.80711	-0.01228
38.00000	-0.01164
38.16244	-0.01180
38.26396	-0.01164
38.50761	-0.00745
38.63959	-0.01421
38.71066	-0.01099
38.89340	-0.00842
39.02538	-0.00826
39.07614	-0.00890
39.22843	-0.01083
39.34010	-0.01115
39.38071	-0.00954
39.55330	-0.01453
39.66497	-0.00826
39.72589	-0.00745
39.87817	-0.01035
39.98985	-0.01244
40.03046	-0.00810
40.20305	-0.01244
40.33503	-0.01389
40.37563	-0.01164
40.50761	-0.01276
40.60914	-0.00777
40.64975	-0.01131
40.80203	-0.01035
40.90355	-0.01003
40.95431	-0.01469
41.08629	-0.01212
41.17766	-0.01228
41.21827	-0.00858
41.32995	-0.01099
41.41117	-0.01067
41.44162	-0.00954
41.54315	-0.01115
41.60406	-0.01067
41.64467	-0.00906
41.75635	-0.01212
41.82741	-0.00793
41.86802	-0.01099
41.97970	-0.01260
42.08122	-0.00938
42.12183	-0.01083
42.27411	-0.00874
42.36548	-0.01019
42.41624	-0.00906
42.57868	-0.01019
42.69036	-0.01534
42.74112	-0.00713
42.90355	-0.01276
43.05584	-0.00858
43.11675	-0.01035
43.30964	-0.01131
43.46193	-0.01083
43.51269	-0.01405
43.73604	-0.01164
43.87817	-0.01244
43.95939	-0.01357
44.17259	-0.01566
44.34518	-0.01164
44.40609	-0.01148
44.64975	-0.00745
44.80203	-0.01292
44.87310	-0.00906
45.06599	-0.00922
45.19797	-0.01180
45.24873	-0.00665
45.42132	-0.01212
45.54315	-0.01437
45.59391	-0.01067
45.76650	-0.01051
45.91878	-0.00954
45.96954	-0.01228
46.17259	-0.01067
46.36548	-0.00826
46.42640	-0.01035
46.69036	-0.00987
46.85279	-0.01164
46.93401	-0.01357
47.17766	-0.00649
47.35025	-0.01486
47.43147	-0.01244
47.66497	-0.01131
47.82741	-0.00954
47.89848	-0.01292
48.14213	-0.00858
48.30457	-0.00874
48.38579	-0.00970
48.59898	-0.01083
48.75127	-0.01035
48.80203	-0.01148
49.02538	-0.01180
49.16751	-0.00987
49.23858	-0.01051
49.41117	-0.00906
49.51269	-0.01260
49.57360	-0.01035
49.73604	-0.01148
49.86802	-0.00987
49.93909	-0.00874
50.15228	-0.00970
50.33503	-0.01212
50.41624	-0.00970
50.73096	-0.01453
50.97462	-0.01164
51.07614	-0.01164
51.40102	-0.01003
51.56345	-0.01115
51.66497	-0.00826
51.98985	-0.01131
52.23350	-0.00922
52.33503	-0.00761
52.63959	-0.01244
52.89340	-0.01067
52.98477	-0.01035
53.32995	-0.00858
53.55330	-0.01067
53.64467	-0.01244
53.93909	-0.01212
54.14213	-0.01276
54.21320	-0.01067
54.45685	-0.01437
54.61929	-0.00761
54.71066	-0.01180
54.93401	-0.00938
55.11675	-0.00987
55.20812	-0.00858
55.49239	-0.01003
55.68528	-0.01292
55.77665	-0.01019
56.02030	-0.00987
56.17259	-0.01003
56.24365	-0.01276
56.47716	-0.00874
56.64975	-0.01019
56.72081	-0.01003
56.94416	-0.00858
57.10660	-0.00987
57.17766	-0.00729
57.42132	-0.01148
57.59391	-0.00697
57.66497	-0.00842
57.88832	-0.00874
58.05076	-0.01180
58.12183	-0.00874
58.31472	-0.01067
58.45685	-0.01051
58.51777	-0.01148
58.72081	-0.01115
58.84264	-0.01051
58.91371	-0.00777
59.07614	-0.01260
59.17766	-0.01212
59.22843	-0.01067
59.38071	-0.00922
59.51269	-0.00922
59.57360	-0.01051
59.77665	-0.00745
59.93909	-0.01003
60.01015	-0.01196
60.26396	-0.00987
60.39594	-0.01276
60.45685	-0.00713
60.60914	-0.01067
60.70051	-0.00826
60.73096	-0.01148
60.81218	-0.01212
60.86294	-0.00938
60.89340	-0.01148
60.98477	-0.00713
61.06599	-0.00970
61.11675	-0.01099
61.23858	-0.01003
61.31980	-0.00938
61.35025	-0.00858
61.46193	-0.00600
61.51269	-0.01148
61.52284	-0.01180
61.56345	-0.00922
61.58376	-0.00649
61.59391	-0.00874
61.64467	-0.00826
61.69543	-0.00906
61.74619	-0.00987
61.90863	-0.00922
62.04061	-0.01035
62.12183	-0.01003
62.34518	-0.01325
62.50761	-0.00761
62.58883	-0.00987
62.82234	-0.00858
62.98477	-0.00584
63.07614	-0.00826
63.29949	-0.01083
63.46193	-0.01180
63.54315	-0.00842
63.83756	-0.00922
64.06091	-0.01228
64.17259	-0.01003
64.52792	-0.01099
64.82234	-0.00922
64.96447	-0.00858
65.32995	-0.00938
65.58376	-0.00826
65.70558	-0.01067
66.03046	-0.01099
66.25381	-0.00568
66.35533	-0.00987
66.65990	-0.01518
66.85279	-0.00793
66.93401	-0.01228
67.19797	-0.01180
67.39086	-0.01228
67.49239	-0.01196
67.73604	-0.01180
67.91878	-0.01228
68.01015	-0.01003
68.29442	-0.01003
68.44670	-0.00665
68.53807	-0.01019
68.80203	-0.01115
68.94416	-0.00826
69.03553	-0.01083
69.29949	-0.01003
69.45178	-0.01244
69.55330	-0.00938
69.81726	-0.00938
70.01015	-0.00858
70.12183	-0.01148
70.46701	-0.00761
70.69036	-0.01244
70.82234	-0.01260
71.14721	-0.00536
71.35025	-0.00922
71.45178	-0.00987
71.68528	-0.01341
71.78680	-0.00729
71.81726	-0.01276
71.90863	-0.00681
71.94924	-0.01115
71.96954	-0.01067
72.05076	-0.00697
72.16244	-0.01630
72.22335	-0.00793
72.46701	-0.01019
72.62944	-0.01003
72.71066	-0.01212
72.97462	-0.00906
73.15736	-0.00713
73.24873	-0.00810
73.48223	-0.00842
73.65482	-0.01115
73.73604	-0.00938
74.00000	-0.01019
74.14213	-0.00826
74.22335	-0.01083
74.48731	-0.00713
74.68020	-0.00906
74.77157	-0.01019
75.04569	-0.01308
75.21827	-0.01131
75.30964	-0.00632
75.50254	-0.00842
75.64467	-0.00906
75.71574	-0.01067
75.93909	-0.00665
76.11168	-0.00874
76.20305	-0.00906
76.46701	-0.00970
76.67005	-0.00665
76.79188	-0.01196
77.08629	-0.00922
77.24873	-0.00681
77.35025	-0.00455
77.60406	-0.00632
77.77665	-0.00198
77.88832	0.00462
78.26396	0.01074
78.50761	0.00607
78.65990	0.00526
79.10660	0.00655
79.37056	0.00510
79.52284	0.00494
79.86802	0.00172
80.07107	0.00140
80.16244	0.00140
80.41624	0.00156
80.55838	-0.00150
80.64975	-0.00488
80.90355	-0.01083
81.10660	-0.00552
81.19797	-0.00713
81.44162	-0.00906
81.61421	-0.01083
81.70558	-0.00600
82.01015	-0.01003
82.20305	-0.00793
82.29442	-0.00697
82.58883	-0.00842
82.80203	-0.00810
82.89340	-0.01389
83.15736	-0.00987
83.32995	-0.01180
83.41117	-0.00810
83.66497	-0.00793
83.83756	-0.00649
83.92893	-0.00616
84.13198	-0.00874
84.28426	-0.00713
84.37563	-0.00632
84.55838	-0.00874
84.69036	-0.00761
84.75127	-0.00568
84.94416	-0.00697
85.04569	-0.00970
85.09645	-0.00874
85.25888	-0.00906
85.37056	-0.00729
85.44162	-0.00810
85.64467	-0.00729
85.82741	-0.00874
85.93909	-0.00552
86.26396	-0.00520
86.50761	-0.01067
86.62944	-0.00536
86.93401	-0.00665
87.11675	-0.01019
87.21827	-0.00874
87.49239	-0.00858
87.67513	-0.01325
87.78680	-0.01212
88.08122	-0.00649
88.32487	-0.01196
88.46701	-0.01148
88.81218	-0.00842
89.06599	-0.01019
89.18782	-0.01212
89.45178	-0.00600
89.60406	-0.00987
89.69543	-0.00954
89.97970	-0.00922
90.17259	-0.00954
