Black Body Radiation Experiment Mon, Nov 25, 2024 4:25 PM
Sensor Position (Degrees)	Light Intensity (Volts)
26.57868	0.00092
26.67005	-0.00584
26.72081	-0.00552
26.82234	-0.00874
26.88325	-0.00729
26.91371	-0.00488
27.00508	-0.00568
27.04569	-0.00922
27.06599	-0.00906
27.13706	-0.00874
27.17766	-0.01115
27.18782	-0.01148
27.20812	-0.00536
27.23858	-0.01003
27.24873	-0.00890
27.29949	-0.00906
27.35025	-0.00681
27.39086	-0.01067
27.51269	-0.00536
27.61421	-0.00777
27.67513	-0.00970
27.88832	-0.00987
28.02030	-0.01083
28.10152	-0.01003
28.31472	-0.00842
28.46701	-0.01164
28.53807	-0.01051
28.73096	-0.01019
28.84264	-0.01308
28.89340	-0.01051
29.05584	-0.01196
29.16751	-0.01115
29.22843	-0.00858
29.39086	-0.01228
29.49239	-0.01083
29.54315	-0.00858
29.70558	-0.00954
29.78680	-0.01131
29.82741	-0.00826
29.93909	-0.00954
30.00000	-0.00954
30.03046	-0.01019
30.10152	-0.01003
30.15228	-0.00826
30.16244	-0.00906
30.22335	-0.01003
30.25381	-0.00842
30.26396	-0.01131
30.32487	-0.01115
30.35533	-0.00761
30.37563	-0.01003
30.44670	-0.00761
30.50761	-0.01244
30.53807	-0.01164
30.60914	-0.00987
30.65990	-0.01019
30.69036	-0.00761
30.77157	-0.01148
30.81218	-0.01003
30.84264	-0.01035
30.93401	-0.00810
30.99492	-0.01228
31.02538	-0.01582
31.11675	-0.00922
31.18782	-0.00793
31.21827	-0.00906
31.30964	-0.00890
31.37056	-0.00938
31.41117	-0.01405
31.50254	-0.00922
31.54315	-0.00826
31.57360	-0.01003
31.63452	-0.01051
31.67513	-0.01469
31.70558	-0.01389
31.76650	-0.01148
31.80711	-0.01164
31.83756	-0.01228
31.91878	-0.00922
31.96954	-0.00632
32.00000	-0.01051
32.07107	-0.00890
32.13198	-0.00842
32.15228	-0.00793
32.24365	-0.01421
32.31472	-0.01244
32.34518	-0.01148
32.44670	-0.00777
32.50761	-0.01148
32.53807	-0.01389
32.62944	-0.01131
32.68020	-0.01405
32.72081	-0.00842
32.82234	-0.00922
32.88325	-0.00745
32.91371	-0.01308
32.98477	-0.01003
33.03553	-0.00922
33.06599	-0.01534
33.13706	-0.00649
33.19797	-0.00874
33.23858	-0.01131
33.32995	-0.01035
33.40102	-0.01308
33.44162	-0.01148
33.54315	-0.01131
33.60406	-0.00890
33.64467	-0.01325
33.77665	-0.01292
33.86802	-0.01292
33.91878	-0.01131
34.04061	-0.00938
34.14213	-0.01180
34.20305	-0.01003
34.34518	-0.00922
34.43655	-0.00793
34.48731	-0.01035
34.62944	-0.01292
34.72081	-0.00777
34.78173	-0.00970
34.94416	-0.00954
35.06599	-0.01003
35.14721	-0.00922
35.34010	-0.01373
35.45178	-0.01148
35.51269	-0.01115
35.64467	-0.00890
35.70558	-0.01164
35.74619	-0.00954
35.82741	-0.01308
35.86802	-0.01148
35.89848	-0.01003
35.97970	-0.01502
36.02030	-0.01453
36.05076	-0.00745
36.13198	-0.01630
36.18274	-0.01131
36.21320	-0.01131
36.34518	-0.01647
36.41624	-0.01196
36.47716	-0.00922
36.70051	-0.01019
36.85279	-0.00842
36.93401	-0.01244
37.10660	-0.01695
37.22843	-0.01019
37.29949	-0.01341
37.47208	-0.00922
37.58376	-0.01308
37.64467	-0.01099
37.79695	-0.01131
37.91878	-0.01550
37.97970	-0.01019
38.16244	-0.01051
38.28426	-0.01164
38.36548	-0.00810
38.54822	-0.00922
38.65990	-0.01083
38.73096	-0.01308
38.89340	-0.00906
38.97462	-0.01003
39.02538	-0.01244
39.11675	-0.00874
39.16751	-0.00826
39.20812	-0.00826
39.38071	-0.00970
39.48223	-0.01051
39.56345	-0.00600
