Black Body Radiation Experiment Fri, Nov 29, 2024 1:41 PM
Sensor Position (Degrees)	Light Intensity (Volts)
44.39594	-0.02870
44.68020	-0.02677
44.80203	-0.02918
45.27919	-0.03240
45.61421	-0.03095
45.77665	-0.02902
46.28426	-0.03369
46.69036	-0.03127
46.83249	-0.03320
47.40102	-0.02805
47.79695	-0.02870
47.97970	-0.03031
48.53807	-0.03481
48.93401	-0.03143
49.10660	-0.03015
49.68528	-0.02870
50.08122	-0.03015
50.27411	-0.02854
50.71066	-0.03031
51.08629	-0.03530
51.27919	-0.03095
51.85787	-0.02870
52.32487	-0.02805
52.54822	-0.03256
53.20812	-0.03498
53.69543	-0.03240
53.90863	-0.03095
54.58883	-0.02661
55.06599	-0.02934
55.32995	-0.03031
56.02030	-0.02838
56.47716	-0.02741
56.70051	-0.02950
57.37056	-0.03514
57.84772	-0.02757
58.09137	-0.02741
58.69036	-0.02982
59.15736	-0.02950
59.38071	-0.03304
60.01015	-0.03111
60.47716	-0.03256
60.68020	-0.03272
61.36041	-0.03337
61.80711	-0.03063
62.05076	-0.03015
62.72081	-0.03015
63.18782	-0.03047
63.42132	-0.03224
64.16244	-0.03498
64.65990	-0.02596
64.93401	-0.03063
65.68528	-0.03256
66.29442	-0.03192
66.60914	-0.03143
67.56345	-0.02966
68.25381	-0.03481
68.60914	-0.03385
69.54315	-0.02918
70.19289	-0.03015
70.56853	-0.02773
71.41117	-0.02693
71.97970	-0.02612
72.28426	-0.02709
73.05584	-0.02661
73.64467	-0.03320
73.97970	-0.02789
74.84264	-0.03095
75.50254	-0.02306
75.86802	-0.02532
76.98477	0.01042
77.74619	0.26779
79.07614	0.50182
79.89848	0.38754
80.31472	0.32541
81.41117	0.20839
81.98985	0.14675
82.26396	0.12437
83.00508	0.07576
83.34010	0.04888
83.80711	0.02715
84.07107	0.01460
84.48731	-0.00037
84.77157	-0.00713
84.92386	-0.00745
85.31980	-0.00970
85.58376	-0.01679
85.71574	-0.01518
86.04061	-0.01437
86.23350	-0.01743
86.32487	-0.02290
86.52792	-0.02178
86.60914	-0.02194
86.64975	-0.02194
86.77157	-0.02258
86.85279	-0.02355
86.91371	-0.02773
87.13706	-0.02274
87.30964	-0.02258
87.41117	-0.02773
87.75635	-0.02435
88.09137	-0.02178
88.26396	-0.02725
88.81218	-0.02709
89.16751	-0.02290
89.36041	-0.02017
89.89848	-0.01743
90.23350	-0.02612
